round,price
12,101.45332997292513
12,103.22065763672103
12,103.62301856585978
12,98.57078619498168
12,104.17380371515253
12,113.07283023011675
12,100.37968403095886
12,102.17491020889537
12,103.0944659490064
12,102.68688741426091
12,99.21891877918135
12,106.4349128631441
12,108.70235516048244
12,104.23936151813146
12,93.07694206250144
12,87.59339656188642
12,92.85167223593464
12,101.41377023772378
12,103.83290375132253
13,101.95750573358225
13,106.09630046104107
13,104.69753439711153
13,99.66064053023108
13,88.74854107223585
13,110.09828722480091
13,98.6484118356629
13,99.88855796484714
13,99.27318433884574
13,103.45934469749096
13,107.51096770215352
13,96.40457509985482
13,102.59964176875617
13,111.82613288740578
13,100.60132104602448
13,98.23769583829299
13,104.20183846935737
13,93.68459719459523
13,104.79667419605761
13,99.13162823480386
13,97.14127669298625
13,96.19952768313159
13,100.24577583923744
13,103.23831757591131
13,105.44470468441767
13,101.14080180185283
13,97.07152080132087
13,92.4022833565183
13,95.66731568239138
13,92.63614406499099
13,100.77555541454576
13,101.13530186821181
13,103.87642795563627
14,100.20198241879116
14,96.64681291778942
14,109.2240307705743
14,91.59007020253705
14,99.83659676950732
14,112.1696763162695
14,100.07974108199514
14,100.89736403357517
14,100.19531125636503
14,102.90606061261177
14,83.05469427537935
14,98.09046871887924
14,103.73324790737459
14,98.60608290299177
14,105.55538824939235
14,100.15466449149568
14,102.11359624921013
14,101.60338772139787
14,97.07152080132087
14,106.54796873467654
14,96.28152723673955
14,109.42669437118087
14,99.86453192803074
14,94.31711283913829
14,103.45934469749095
14,97.52234024644142
14,92.0314621606186
14,99.27318433884574
14,100.75970831816534
14,112.67948160676866
14,88.74854107223587
14,99.31776751256471
14,111.45607716735309
14,98.25375058950368
14,105.88996350746146
14,98.22205694198905
14,107.90184288057489
15,90.70445286578506
15,89.47776342124011
15,104.0304077174266
15,103.35683465821586
15,103.92609455379535
15,96.8508569372859
15,100.27044259165083
15,98.44805344768417
15,97.38066133666122
15,101.36806202333332
15,109.50908150907343
15,103.90063251212571
15,99.57617606011931
15,111.39710904454734
15,113.0517892396637
15,104.21372737764915
15,95.65490587974816
15,106.57933600249426
15,95.26193143701133
15,95.5121577678575
15,93.86793601435414
15,92.53526723725642
15,98.69441760911516
15,109.61995306935083
15,101.88055212036546
15,98.44980405417147
15,101.71997316315996
15,108.33022220690017
15,97.59870480964122
15,102.30267344660791
15,101.97075407876846
15,89.46466360746626
16,101.78974268232527
16,106.77820653157525
16,99.50939527362183
16,97.95784919954735
16,98.91815009893247
16,112.47587379968502
16,90.34975643845713
16,96.41888228961034
16,96.52854491429845
16,104.03430987292509
16,96.46471890239405
16,96.75866935487274
16,101.92688446440482
16,103.91433698603583
16,102.96131735494671
16,106.71647621300586
16,87.09689507447987
16,96.23089922340002
16,102.76231563530061
16,111.76095824501269
16,109.05841368793679
16,96.35013132097222
16,100.62620195939384
16,101.47102086622016
16,88.92752589719007
16,102.90461310993507
16,91.40475026713828
16,104.26688074604112
16,81.91203712738684
16,106.59687728622916
16,101.02456793877352
16,99.34287036540402
16,106.31785646923768
16,101.06421617096765
16,89.87326611517256
16,105.71298871390724
16,96.85770576738425
17,110.92296412407615
17,96.46202318022338
17,105.11642904819826
17,96.26598141668411
17,96.73852142217326
17,100.91493809332071
17,97.1535259249635
17,92.18535814432855
17,92.41728198881157
17,108.15473936843628
17,90.46705135334963
17,101.37517448487674
17,99.58537509725834
17,96.85989059977595
17,109.85875952440732
17,113.02400956880979
17,94.6900840368231
17,100.07104040008856
17,95.48469606281174
17,107.50224497916375
17,101.8446507033776
17,103.5271760910656
17,90.1896772597581
17,104.4829676504211
17,109.99751508462865
17,83.80352188493558
17,100.11291321965737
17,108.44804373929384
17,100.67536903315447
17,108.14997470710529
17,96.55066891530754
17,103.54546714971193
17,99.79858264888375
17,110.96187561567942
17,89.766744900765
17,104.27918425178211
18,109.7971417984023
18,104.03939031743117
18,107.25445861901957
18,97.15352592496349
18,100.52723325175612
18,101.46748293308485
18,97.68168632484233
18,99.04320032483852
18,106.3302562581901
18,104.80514323379211
18,101.28643617133449
18,98.6567280038334
18,103.83113779738557
18,94.09655425980466
18,106.59758034393488
18,101.46064696616344
18,112.24294838333219
18,99.03485450679938
18,84.50905370621317
18,106.2262754154115
18,93.32789354283881
18,90.07579337298887
18,101.39701056032271
18,101.04214820416584
18,104.0246192580768
18,106.41343893583101
18,90.52401997171279
18,100.16526244502353
18,92.31407193198879
18,97.61161354520863
18,100.9149380933207
19,99.18397403312389
19,94.50918020111247
19,102.25218803433313
19,91.39497187276261
19,109.4653108762251
19,104.48748888533132
19,100.1618702024667
19,88.99569693194812
19,103.69131036823296
19,100.99172642992997
19,100.74168177922206
19,106.57422432584397
19,94.94142481152733
19,112.70924143492738
19,96.92089667604941
19,106.11428803536072
19,102.36115239647062
19,96.742181895767
19,98.15430217690395
19,100.26563077339281
19,104.18586663094621
19,98.51145580815853
19,87.95152776488682
19,100.96502926995826
19,97.22345444009007
19,111.45381673161731
19,108.88864627691945
19,95.3518236934832
19,103.1431179161755
19,97.21056974147942
19,108.98410572640364
19,104.12896386201609
19,103.32476052078407
19,91.11252462062339
20,95.5027989254789
20,112.11097595526414
20,100.26563077339281
20,109.49291928401504
20,99.7721052274484
20,109.05451196746691
20,97.78654703573469
20,103.92974063718876
20,102.50932115747133
20,100.36787108144198
20,93.91894179735556
20,97.92118176875863
20,107.36544618188267
20,105.92265818706288
20,91.27220315236117
20,98.3517874349992
20,95.1218405578308
20,95.80794337077815
20,99.03255994339068
20,95.03898811425859
20,105.7505038484561
20,104.58347993629093
20,107.3291781521195
20,94.74564229883028
20,93.7881782211835
20,91.85990885345552
20,107.28562857730829
20,110.26408143879473
20,96.33370593506056
20,102.02331894829007
20,106.29490961443088
20,107.93827716172594
20,100.66443943016543
20,105.04813448601487
21,99.90432793439764
21,97.50655621339257
21,102.42963280625563
21,105.14827512392856
21,106.07503158162903
21,94.88789923330953
21,105.03220847218034
21,96.8327086521581
21,98.50964177211173
